id;anio;provincia;provincia_id;departamento;departamento_id;vacas;vaquillonas;novillos;novillitos;terneros;terneras;toros;bueyes;toritos;total_cabezas
20166609;2016;Buenos Aires;6;Pehuajo;6609;9422;4909;85;243;1174;3077;47;;9;18966
20176609;2017;Buenos Aires;6;Pehuajo;6609;10374;4737;159;129;1483;3617;67;;10;20576
20186609;2018;Buenos Aires;6;Pehuajo;6609;11809;4404;687;384;146;3763;94;26;;22627
20196609;2019;Buenos Aires;6;Pehuajo;6609;11136;4873;148;374;165;2967;66;;6;2122
20086616;2008;Buenos Aires;6;Pellegrini;6616;4531;1675;22;98;415;862;63;1;;7667
20096616;2009;Buenos Aires;6;Pellegrini;6616;2522;1591;100;109;352;756;15;;;5445
20106616;2010;Buenos Aires;6;Pellegrini;6616;2684;1634;7;61;135;563;14;1;;5099
20116616;2011;Buenos Aires;6;Pellegrini;6616;2675;1429;15;81;261;622;17;;;51
20126616;2012;Buenos Aires;6;Pellegrini;6616;3073;1542;10;76;435;673;18;;;5827
20136616;2013;Buenos Aires;6;Pellegrini;6616;2671;145;72;262;377;555;15;;;5402
20146616;2014;Buenos Aires;6;Pellegrini;6616;3104;1754;14;204;492;582;24;;;6174
20156616;2015;Buenos Aires;6;Pellegrini;6616;2916;1591;12;34;318;733;17;;3;5624
20166616;2016;Buenos Aires;6;Pellegrini;6616;2745;1665;38;6;579;586;14;;;5633
20176616;2017;Buenos Aires;6;Pellegrini;6616;3025;1551;47;233;324;510;13;;;5703
20186616;2018;Buenos Aires;6;Pellegrini;6616;2904;1481;221;510;394;666;13;;;6189
20196616;2019;Buenos Aires;6;Pellegrini;6616;2965;1195;67;122;459;457;8;;;5273
20086623;2008;Buenos Aires;6;Pergamino;6623;2645;1004;1;4;126;713;18;;;4511
20096623;2009;Buenos Aires;6;Pergamino;6623;2349;912;1;46;121;655;14;;;4098
20106623;2010;Buenos Aires;6;Pergamino;6623;2637;1022;48;11;51;554;19;1;;4343
20116623;2011;Buenos Aires;6;Pergamino;6623;237;1019;;55;306;105;22;1;;4823
20126623;2012;Buenos Aires;6;Pergamino;6623;2428;1012;28;;582;1117;9;;;5176
20136623;2013;Buenos Aires;6;Pergamino;6623;319;1095;26;21;315;1153;10;;;581
20146623;2014;Buenos Aires;6;Pergamino;6623;2634;879;10;48;230;163;37;;20;5488
20156623;2015;Buenos Aires;6;Pergamino;6623;2922;1195;26;;95;1397;39;;15;5689
20166623;2016;Buenos Aires;6;Pergamino;6623;325;759;;4;216;1352;40;;1;5622
20176623;2017;Buenos Aires;6;Pergamino;6623;2915;1226;1;80;161;1536;24;;5;5948
20186623;2018;Buenos Aires;6;Pergamino;6623;2842;1105;1;10;136;1306;16;6;;5422
20196623;2019;Buenos Aires;6;Pergamino;6623;3298;697;;15;198;122;30;;2;546
20086630;2008;Buenos Aires;6;Pila;6630;1088;333;;28;48;62;;;;1559
20096630;2009;Buenos Aires;6;Pila;6630;1152;154;;;78;125;;;;1509
20106630;2010;Buenos Aires;6;Pila;6630;122;199;;;83;75;;;;1577
20116630;2011;Buenos Aires;6;Pila;6630;1131;138;;;66;198;;;;1533
20126630;2012;Buenos Aires;6;Pila;6630;1079;251;;;;195;;;;1525
20136630;2013;Buenos Aires;6;Pila;6630;817;337;;;88;76;;;;1318
20146630;2014;Buenos Aires;6;Pila;6630;679;192;;;108;242;;;;1221
20156630;2015;Buenos Aires;6;Pila;6630;913;152;;;90;310;;;;1465
20166630;2016;Buenos Aires;6;Pila;6630;848;222;;6;81;174;;;;1331
20176630;2017;Buenos Aires;6;Pila;6630;911;300;;7;;126;;;;1344
20186630;2018;Buenos Aires;6;Pila;6630;939;198;;;24;206;;;;1367
20196630;2019;Buenos Aires;6;Pila;6630;795;220;3;;4;240;;;1;1263
20086638;2008;Buenos Aires;6;Pilar;6638;412;205;;4;14;102;3;;;740
20096638;2009;Buenos Aires;6;Pilar;6638;317;194;;5;4;102;2;;;624
20106638;2010;Buenos Aires;6;Pilar;6638;287;223;2;;20;67;4;;;603
20116638;2011;Buenos Aires;6;Pilar;6638;292;154;;5;4;115;2;;;572
20126638;2012;Buenos Aires;6;Pilar;6638;298;182;;2;6;103;;;;591
20136638;2013;Buenos Aires;6;Pilar;6638;304;189;;;33;122;;;;648
20146638;2014;Buenos Aires;6;Pilar;6638;354;166;;;;114;2;;;636
20156638;2015;Buenos Aires;6;Pilar;6638;338;222;;1;8;112;3;;;684
20166638;2016;Buenos Aires;6;Pilar;6638;383;167;;;9;129;1;;1;690
20176638;2017;Buenos Aires;6;Pilar;6638;15;;;;1;7;1;;;24
20186638;2018;Buenos Aires;6;Pilar;6638;15;1;;;4;6;1;;;27
20136648;2013;Buenos Aires;6;Presidente Peron;6648;287;56;;;81;69;8;;;501
20146648;2014;Buenos Aires;6;Presidente Peron;6648;275;53;;;88;60;8;;;484
20156648;2015;Buenos Aires;6;Presidente Peron;6648;141;21;;;12;34;3;;;211
20166648;2016;Buenos Aires;6;Presidente Peron;6648;96;15;;;8;18;2;;;139
20176648;2017;Buenos Aires;6;Presidente Peron;6648;117;30;;;40;42;1;;;230
20186648;2018;Buenos Aires;6;Presidente Peron;6648;193;28;;1;99;161;4;;;486
20196648;2019;Buenos Aires;6;Presidente Peron;6648;199;110;19;39;153;125;8;;;653
20086651;2008;Buenos Aires;6;Puan;6651;4602;1878;191;209;499;114;128;;;8647
20096651;2009;Buenos Aires;6;Puan;6651;4413;2128;269;153;356;870;76;;;8265
20106651;2010;Buenos Aires;6;Puan;6651;4212;2246;140;191;492;905;83;;;8269
20116651;2011;Buenos Aires;6;Puan;6651;4618;2124;70;325;552;1015;62;;;8766
20126651;2012;Buenos Aires;6;Puan;6651;5779;2205;199;269;730;1257;92;;;10531
20136651;2013;Buenos Aires;6;Puan;6651;655;2571;191;447;895;1845;92;;;12591
20146651;2014;Buenos Aires;6;Puan;6651;7106;3137;122;218;756;2203;72;;5;13619
20156651;2015;Buenos Aires;6;Puan;6651;737;3367;116;331;990;1995;91;;;1426
20166651;2016;Buenos Aires;6;Puan;6651;7794;3729;81;288;992;2395;82;;1;15362
20176651;2017;Buenos Aires;6;Puan;6651;7595;3496;136;457;956;237;78;;15;15103
20186651;2018;Buenos Aires;6;Puan;6651;7903;3516;108;300;904;2431;96;25;;15283
20196651;2019;Buenos Aires;6;Puan;6651;7409;3283;178;371;862;2254;89;;26;14472
20136655;2013;Buenos Aires;6;Punta Indio;6655;118;24;;;25;33;6;;;206
20146655;2014;Buenos Aires;6;Punta Indio;6655;125;25;;;35;43;4;;;232
20156655;2015;Buenos Aires;6;Punta Indio;6655;140;51;;;65;69;5;;;330
20166655;2016;Buenos Aires;6;Punta Indio;6655;177;29;;;66;75;4;;;351
20176655;2017;Buenos Aires;6;Punta Indio;6655;163;45;;;69;72;3;;;352
20186655;2018;Buenos Aires;6;Punta Indio;6655;204;50;;;62;50;6;;;372
20196655;2019;Buenos Aires;6;Punta Indio;6655;143;38;;;7;6;4;;;198
20086665;2008;Buenos Aires;6;Ramallo;6665;144;37;;;;26;;;;207
20096665;2009;Buenos Aires;6;Ramallo;6665;145;28;;;;23;;;;196
20106665;2010;Buenos Aires;6;Ramallo;6665;113;33;;;28;;;;;174
20116665;2011;Buenos Aires;6;Ramallo;6665;106;35;;;29;32;;;;202
20126665;2012;Buenos Aires;6;Ramallo;6665;120;48;;;5;42;;;;215
20136665;2013;Buenos Aires;6;Ramallo;6665;133;48;;;;15;;;;196
20146665;2014;Buenos Aires;6;Ramallo;6665;185;18;;;;45;;;;248
20156665;2015;Buenos Aires;6;Ramallo;6665;98;22;;;;11;;;;131
20166665;2016;Buenos Aires;6;Ramallo;6665;91;41;;;12;20;;;;164
20176665;2017;Buenos Aires;6;Ramallo;6665;82;28;;;14;20;;;;144
20186665;2018;Buenos Aires;6;Ramallo;6665;106;25;;10;15;18;;;;174
20196665;2019;Buenos Aires;6;Ramallo;6665;80;23;;;15;7;1;;;126
20086672;2008;Buenos Aires;6;Rauch;6672;1066;217;10;81;132;150;16;;;1672
20096672;2009;Buenos Aires;6;Rauch;6672;979;379;15;61;339;297;12;;;2082
20106672;2010;Buenos Aires;6;Rauch;6672;1035;313;1;20;157;186;20;;;1732
20116672;2011;Buenos Aires;6;Rauch;6672;1065;200;;13;136;229;13;;;1656
20126672;2012;Buenos Aires;6;Rauch;6672;1414;365;;59;205;304;16;;;2363
20136672;2013;Buenos Aires;6;Rauch;6672;854;212;;62;119;317;7;;;1571
20146672;2014;Buenos Aires;6;Rauch;6672;936;313;;71;81;186;14;;;1601
20156672;2015;Buenos Aires;6;Rauch;6672;926;461;31;47;88;194;13;;;176
20166672;2016;Buenos Aires;6;Rauch;6672;1;339;2;28;143;245;18;;;1775
20176672;2017;Buenos Aires;6;Rauch;6672;965;432;;195;164;170;11;;4;1941
20186672;2018;Buenos Aires;6;Rauch;6672;784;225;;55;172;172;8;3;;1419
20196672;2019;Buenos Aires;6;Rauch;6672;822;152;;57;105;152;6;;62;1356
20086679;2008;Buenos Aires;6;Rivadavia;6679;10995;2508;253;308;1067;1425;81;;;16637
20096679;2009;Buenos Aires;6;Rivadavia;6679;10439;346;489;638;1194;2433;72;;;18725
20106679;2010;Buenos Aires;6;Rivadavia;6679;10004;2839;5;529;1092;2158;79;;;16706
20116679;2011;Buenos Aires;6;Rivadavia;6679;10103;2585;91;653;1013;2724;87;;;17256
20126679;2012;Buenos Aires;6;Rivadavia;6679;10225;2939;143;757;1378;2595;83;;;1812
20136679;2013;Buenos Aires;6;Rivadavia;6679;10287;2659;134;816;1197;2569;63;;;17725
20146679;2014;Buenos Aires;6;Rivadavia;6679;10557;4617;135;770;142;2058;67;;;19624
20156679;2015;Buenos Aires;6;Rivadavia;6679;11021;4975;175;661;1281;1915;105;;2;20135
20166679;2016;Buenos Aires;6;Rivadavia;6679;11116;4128;121;751;1577;2554;84;;;20331
20176679;2017;Buenos Aires;6;Rivadavia;6679;11491;4364;379;706;1674;2581;88;;;21283
20186679;2018;Buenos Aires;6;Rivadavia;6679;10838;5291;180;1015;1833;2534;60;3;;21754
20196679;2019;Buenos Aires;6;Rivadavia;6679;9698;4771;49;632;1584;2673;61;;5;19473
20086686;2008;Buenos Aires;6;Rojas;6686;1178;706;;7;85;271;12;;;2259
20096686;2009;Buenos Aires;6;Rojas;6686;1123;444;;;69;390;68;;;2094
20106686;2010;Buenos Aires;6;Rojas;6686;1159;486;;47;298;54;31;;;2075
20116686;2011;Buenos Aires;6;Rojas;6686;112;533;;45;213;252;18;;;2181
20126686;2012;Buenos Aires;6;Rojas;6686;1108;542;;;269;258;20;;;2197
20136686;2013;Buenos Aires;6;Rojas;6686;1068;459;;15;82;278;12;;;1914
20146686;2014;Buenos Aires;6;Rojas;6686;1094;339;;;195;248;17;;;1893
20156686;2015;Buenos Aires;6;Rojas;6686;792;374;;32;66;226;13;;;1503
20166686;2016;Buenos Aires;6;Rojas;6686;801;401;;;121;164;8;;;1495
20176686;2017;Buenos Aires;6;Rojas;6686;534;198;;35;43;181;2;;1;994
20186686;2018;Buenos Aires;6;Rojas;6686;527;208;30;39;61;186;;;;1051
20196686;2019;Buenos Aires;6;Rojas;6686;393;175;54;;15;166;7;;;810
20126693;2012;Buenos Aires;6;Roque Perez;6693;17;;;;2;;1;;;20
20136693;2013;Buenos Aires;6;Roque Perez;6693;1;;;;20;4;;;;25
20086700;2008;Buenos Aires;6;Saavedra;6700;1567;462;17;24;209;346;29;;;2654
20096700;2009;Buenos Aires;6;Saavedra;6700;1781;786;17;118;230;472;36;;;344
20106700;2010;Buenos Aires;6;Saavedra;6700;1685;731;19;31;145;422;35;;;3068
20116700;2011;Buenos Aires;6;Saavedra;6700;1891;860;28;47;195;437;26;;;3484
20126700;2012;Buenos Aires;6;Saavedra;6700;1726;804;2;94;203;430;27;;;3286
20136700;2013;Buenos Aires;6;Saavedra;6700;1782;776;52;105;207;395;30;;;3347
20146700;2014;Buenos Aires;6;Saavedra;6700;1898;739;17;50;202;590;24;;;352
20156700;2015;Buenos Aires;6;Saavedra;6700;2077;838;33;67;214;519;26;;;3774
20166700;2016;Buenos Aires;6;Saavedra;6700;182;810;2;36;292;713;19;;2;3694
20176700;2017;Buenos Aires;6;Saavedra;6700;1783;1077;;73;267;507;22;;1;373
20186700;2018;Buenos Aires;6;Saavedra;6700;1677;1044;8;44;210;558;24;2;;3567
20196700;2019;Buenos Aires;6;Saavedra;6700;1235;108;8;53;191;455;22;;2;3046
20086707;2008;Buenos Aires;6;Saladillo;6707;231;264;1;40;69;63;64;;;732
20096707;2009;Buenos Aires;6;Saladillo;6707;174;29;;32;30;83;26;;;374
20106707;2010;Buenos Aires;6;Saladillo;6707;171;46;;25;75;49;10;;;376
20116707;2011;Buenos Aires;6;Saladillo;6707;153;94;;;31;68;5;;;351
20126707;2012;Buenos Aires;6;Saladillo;6707;161;92;;15;29;62;3;;;362
20136707;2013;Buenos Aires;6;Saladillo;6707;206;50;;16;40;58;2;;;372
20146707;2014;Buenos Aires;6;Saladillo;6707;203;39;;5;72;90;2;;;411
20156707;2015;Buenos Aires;6;Saladillo;6707;240;95;;4;63;88;3;;;493
20166707;2016;Buenos Aires;6;Saladillo;6707;217;112;;;59;97;6;;;491
20176707;2017;Buenos Aires;6;Saladillo;6707;332;101;;24;27;104;6;;;594
20186707;2018;Buenos Aires;6;Saladillo;6707;579;168;;13;99;112;5;1;;977
20196707;2019;Buenos Aires;6;Saladillo;6707;343;104;;2;68;85;9;;;611
20086721;2008;Buenos Aires;6;Salliquelo;6721;3331;1901;104;286;390;571;31;;;6614
20096721;2009;Buenos Aires;6;Salliquelo;6721;3416;157;157;287;434;887;43;;;6794
20106721;2010;Buenos Aires;6;Salliquelo;6721;3691;191;98;262;622;597;39;;;7219
20116721;2011;Buenos Aires;6;Salliquelo;6721;3676;2152;289;266;569;406;51;;;7409
20126721;2012;Buenos Aires;6;Salliquelo;6721;3711;1965;259;275;532;637;48;;;7427
20136721;2013;Buenos Aires;6;Salliquelo;6721;4005;1669;36;393;469;863;52;;;7487
20146721;2014;Buenos Aires;6;Salliquelo;6721;392;1752;63;141;645;778;48;;;7347
20156721;2015;Buenos Aires;6;Salliquelo;6721;3942;1356;42;146;503;676;40;;;6705
20166721;2016;Buenos Aires;6;Salliquelo;6721;3756;12;17;356;454;911;47;;;6741
20176721;2017;Buenos Aires;6;Salliquelo;6721;3516;1402;112;220;343;1206;47;;1;6847
20186721;2018;Buenos Aires;6;Salliquelo;6721;3852;1385;116;281;516;1031;53;3;;7237
20196721;2019;Buenos Aires;6;Salliquelo;6721;3799;1308;47;65;419;1078;45;;5;6766
20086714;2008;Buenos Aires;6;Salto;6714;575;256;;;;317;;;;1148
20096714;2009;Buenos Aires;6;Salto;6714;2022;772;1;;291;500;7;;;3593
20106714;2010;Buenos Aires;6;Salto;6714;1759;916;;;430;234;6;;;3345
20116714;2011;Buenos Aires;6;Salto;6714;1448;616;;45;281;410;7;;;2807
20126714;2012;Buenos Aires;6;Salto;6714;1611;451;;37;148;589;5;;;2841
20136714;2013;Buenos Aires;6;Salto;6714;173;457;46;;225;715;21;;;3194
20146714;2014;Buenos Aires;6;Salto;6714;1782;783;45;;142;532;22;;;3306
20156714;2015;Buenos Aires;6;Salto;6714;1695;488;;70;106;794;9;;;3162
20166714;2016;Buenos Aires;6;Salto;6714;1267;547;;;174;733;7;;;2728
20176714;2017;Buenos Aires;6;Salto;6714;1416;583;66;55;230;580;12;;;2942
20186714;2018;Buenos Aires;6;Salto;6714;1449;463;;12;276;613;9;7;;2829
20196714;2019;Buenos Aires;6;Salto;6714;1393;502;;76;127;542;8;;9;2657
20086728;2008;Buenos Aires;6;San Andres de Giles;6728;3051;958;6;161;199;1307;29;;;5711
20096728;2009;Buenos Aires;6;San Andres de Giles;6728;3502;1449;;64;195;1143;36;;;6389
20106728;2010;Buenos Aires;6;San Andres de Giles;6728;3378;1594;8;121;185;1072;31;;;6389
20116728;2011;Buenos Aires;6;San Andres de Giles;6728;3146;1611;;76;269;863;26;;;5991
20126728;2012;Buenos Aires;6;San Andres de Giles;6728;317;153;;137;245;1134;27;;;6243
20136728;2013;Buenos Aires;6;San Andres de Giles;6728;2935;1393;;93;350;736;22;;;5529
20146728;2014;Buenos Aires;6;San Andres de Giles;6728;2851;1372;;139;302;669;19;;;5352
20156728;2015;Buenos Aires;6;San Andres de Giles;6728;2806;13;4;102;199;741;23;;;5175
20166728;2016;Buenos Aires;6;San Andres de Giles;6728;2704;1344;;180;226;636;8;;;5098
20176728;2017;Buenos Aires;6;San Andres de Giles;6728;2431;1512;117;82;204;604;8;;;4958
20186728;2018;Buenos Aires;6;San Andres de Giles;6728;2118;720;16;20;179;717;10;;;378
20196728;2019;Buenos Aires;6;San Andres de Giles;6728;1691;577;;142;144;530;9;;4;3097
20086735;2008;Buenos Aires;6;San Antonio de Areco;6735;715;256;16;28;46;51;4;;;1116
20096735;2009;Buenos Aires;6;San Antonio de Areco;6735;639;294;12;9;38;58;3;;;1053
20106735;2010;Buenos Aires;6;San Antonio de Areco;6735;623;151;;24;;125;3;;;926
20116735;2011;Buenos Aires;6;San Antonio de Areco;6735;556;142;;9;41;197;2;;;947
20126735;2012;Buenos Aires;6;San Antonio de Areco;6735;359;155;;;21;103;2;;;640
20136735;2013;Buenos Aires;6;San Antonio de Areco;6735;280;122;;;88;95;5;;;590
20146735;2014;Buenos Aires;6;San Antonio de Areco;6735;96;25;;;10;11;2;;;144
20156735;2015;Buenos Aires;6;San Antonio de Areco;6735;86;;;;14;25;2;;;127
20166735;2016;Buenos Aires;6;San Antonio de Areco;6735;95;25;;;20;10;2;;;152
20176735;2017;Buenos Aires;6;San Antonio de Areco;6735;121;30;;;1;25;4;;;181
20186735;2018;Buenos Aires;6;San Antonio de Areco;6735;123;16;;;30;20;3;;;192
20196735;2019;Buenos Aires;6;San Antonio de Areco;6735;121;9;;;45;77;3;;;255
20086749;2008;Buenos Aires;6;San Fernando;6749;528;66;173;;205;223;20;;;1215
20096749;2009;Buenos Aires;6;San Fernando;6749;515;181;136;92;229;217;16;;;1386
20106749;2010;Buenos Aires;6;San Fernando;6749;476;197;;92;176;142;21;;;1104
20116749;2011;Buenos Aires;6;San Fernando;6749;587;168;153;;188;196;19;;;1311
20126749;2012;Buenos Aires;6;San Fernando;6749;537;208;73;83;215;209;12;;;1337
20136749;2013;Buenos Aires;6;San Fernando;6749;563;175;17;;225;221;14;;;1215
20086763;2008;Buenos Aires;6;San Nicolas;6763;252;103;1;18;49;63;8;;;494
20096763;2009;Buenos Aires;6;San Nicolas;6763;247;82;2;26;99;100;12;;;568
20106763;2010;Buenos Aires;6;San Nicolas;6763;233;73;4;28;76;61;11;;;486
20116763;2011;Buenos Aires;6;San Nicolas;6763;207;46;1;16;43;74;10;;;397
20126763;2012;Buenos Aires;6;San Nicolas;6763;233;41;;13;44;65;12;;;408
20136763;2013;Buenos Aires;6;San Nicolas;6763;204;52;11;6;84;82;10;;;449
20146763;2014;Buenos Aires;6;San Nicolas;6763;140;12;;6;49;66;10;;;283
20156763;2015;Buenos Aires;6;San Nicolas;6763;133;33;;8;29;39;7;;;249
20166763;2016;Buenos Aires;6;San Nicolas;6763;86;32;;13;42;22;3;;;198
20176763;2017;Buenos Aires;6;San Nicolas;6763;102;16;;28;34;43;3;;;226
20186763;2018;Buenos Aires;6;San Nicolas;6763;61;22;;;8;22;2;;;115
20196763;2019;Buenos Aires;6;San Nicolas;6763;81;26;;2;4;16;2;;;131
20086770;2008;Buenos Aires;6;San Pedro;6770;;93;;;;;;;;93
20116770;2011;Buenos Aires;6;San Pedro;6770;90;;;1;32;19;3;;;145
20126770;2012;Buenos Aires;6;San Pedro;6770;59;;;;40;37;3;;;139
20136770;2013;Buenos Aires;6;San Pedro;6770;71;;;;;;2;;;73
20146770;2014;Buenos Aires;6;San Pedro;6770;69;;;;1;;2;;;72
20156770;2015;Buenos Aires;6;San Pedro;6770;48;;;;;20;3;;;71
20166770;2016;Buenos Aires;6;San Pedro;6770;86;5;;;30;36;4;;;161
20176770;2017;Buenos Aires;6;San Pedro;6770;116;;;;30;36;4;;;186
20186770;2018;Buenos Aires;6;San Pedro;6770;104;5;;;;6;3;;;118
20086778;2008;Buenos Aires;6;San Vicente;6778;6853;1917;125;366;1435;2043;151;;;1289
20096778;2009;Buenos Aires;6;San Vicente;6778;6285;2102;92;291;1255;1911;114;;;1205
20106778;2010;Buenos Aires;6;San Vicente;6778;6093;1947;58;202;2024;1072;118;;;11514
20116778;2011;Buenos Aires;6;San Vicente;6778;5666;1754;89;278;1152;1911;109;;;10959
20126778;2012;Buenos Aires;6;San Vicente;6778;5395;1566;53;285;1185;2104;113;;;10701
20136778;2013;Buenos Aires;6;San Vicente;6778;4986;15;65;211;11;2065;103;;;1003
20146778;2014;Buenos Aires;6;San Vicente;6778;5188;1516;23;157;933;2215;99;;;10131
20156778;2015;Buenos Aires;6;San Vicente;6778;4589;1705;24;166;771;1427;73;;12;8767
20166778;2016;Buenos Aires;6;San Vicente;6778;4336;1561;35;129;631;1543;65;;31;8331
20176778;2017;Buenos Aires;6;San Vicente;6778;3701;1328;83;32;689;1192;44;;3;7072
20186778;2018;Buenos Aires;6;San Vicente;6778;3078;936;9;105;785;1151;29;2;;6095
20196778;2019;Buenos Aires;6;San Vicente;6778;278;871;2;89;437;1002;16;;2;5199
20086784;2008;Buenos Aires;6;Suipacha;6784;7591;3203;181;157;810;1603;103;;;13648
20096784;2009;Buenos Aires;6;Suipacha;6784;8226;2991;226;285;880;1849;118;;;14575
20106784;2010;Buenos Aires;6;Suipacha;6784;818;3096;192;407;1943;773;117;;;14708
20116784;2011;Buenos Aires;6;Suipacha;6784;7491;3145;171;274;913;1835;100;;;13929
20126784;2012;Buenos Aires;6;Suipacha;6784;759;2832;159;253;791;1867;84;;;13576
20136784;2013;Buenos Aires;6;Suipacha;6784;7664;3316;154;412;1001;1841;100;2;;1449
20146784;2014;Buenos Aires;6;Suipacha;6784;7573;3251;120;167;929;1956;84;;2;14082
20156784;2015;Buenos Aires;6;Suipacha;6784;6883;2617;88;129;679;1923;81;;2;12402
20166784;2016;Buenos Aires;6;Suipacha;6784;6791;2723;30;215;840;1985;85;;;12669
20176784;2017;Buenos Aires;6;Suipacha;6784;6037;2524;81;133;1032;1892;58;;2;11759
20186784;2018;Buenos Aires;6;Suipacha;6784;6124;2755;136;120;933;1554;54;5;;11681
20196784;2019;Buenos Aires;6;Suipacha;6784;5651;2473;106;143;713;1753;45;;;10884
20086791;2008;Buenos Aires;6;Tandil;6791;25676;8195;323;1575;1689;8125;290;;;45873
20096791;2009;Buenos Aires;6;Tandil;6791;24916;7984;557;540;2409;8358;287;;;45051
20106791;2010;Buenos Aires;6;Tandil;6791;23866;9179;893;983;8097;2305;276;;;45599
20116791;2011;Buenos Aires;6;Tandil;6791;23788;8172;671;1304;2696;8279;107;;;45017
20126791;2012;Buenos Aires;6;Tandil;6791;25055;10705;628;1331;3553;8866;164;;;50302
20136791;2013;Buenos Aires;6;Tandil;6791;21987;9095;367;803;3008;7388;179;;;42827
20146791;2014;Buenos Aires;6;Tandil;6791;22289;8429;373;567;3203;8011;159;;;43031
20156791;2015;Buenos Aires;6;Tandil;6791;25361;9196;248;577;3374;9082;171;;1;4801
20166791;2016;Buenos Aires;6;Tandil;6791;25588;9336;50;384;2719;8398;178;;15;46668
20176791;2017;Buenos Aires;6;Tandil;6791;25545;8846;82;482;2257;8674;208;;1;46095
20186791;2018;Buenos Aires;6;Tandil;6791;25551;884;37;473;2962;802;169;21;;46073
20196791;2019;Buenos Aires;6;Tandil;6791;24016;8529;81;771;3531;8632;182;;19;45761
20086798;2008;Buenos Aires;6;Tapalque;6798;211;20;;;85;79;5;;;400
20096798;2009;Buenos Aires;6;Tapalque;6798;203;;;4;37;41;4;;;289
20106798;2010;Buenos Aires;6;Tapalque;6798;174;;;;40;49;2;;;265
20116798;2011;Buenos Aires;6;Tapalque;6798;167;35;;;82;70;4;;;358
20126798;2012;Buenos Aires;6;Tapalque;6798;197;41;;;78;82;5;;;403
20156798;2015;Buenos Aires;6;Tapalque;6798;130;62;;;15;35;3;;;245
20166798;2016;Buenos Aires;6;Tapalque;6798;35;13;;43;13;97;;;;201
20176798;2017;Buenos Aires;6;Tapalque;6798;88;112;;27;46;45;4;;;322
20186798;2018;Buenos Aires;6;Tapalque;6798;119;73;;30;47;48;3;;;320
20086812;2008;Buenos Aires;6;Tordillo;6812;;60;;108;;;102;;;270
20096812;2009;Buenos Aires;6;Tordillo;6812;338;66;;108;159;164;190;;;1025
20106812;2010;Buenos Aires;6;Tordillo;6812;316;1;;;136;148;81;;;682
20116812;2011;Buenos Aires;6;Tordillo;6812;150;106;;;93;96;119;;;564
20126812;2012;Buenos Aires;6;Tordillo;6812;88;106;;;93;96;40;;;423
20136812;2013;Buenos Aires;6;Tordillo;6812;42;;8;;;;28;;;78
20086819;2008;Buenos Aires;6;Tornquist;6819;798;218;3;21;91;141;16;;;1288
20096819;2009;Buenos Aires;6;Tornquist;6819;134;229;1;23;92;445;14;;;2144
20106819;2010;Buenos Aires;6;Tornquist;6819;1293;725;7;12;88;380;22;;;2527
20116819;2011;Buenos Aires;6;Tornquist;6819;1687;453;8;59;173;511;16;;;2907
20126819;2012;Buenos Aires;6;Tornquist;6819;1858;771;20;35;98;542;20;;;3344
20136819;2013;Buenos Aires;6;Tornquist;6819;2041;854;19;47;186;532;20;4;;3703
20146819;2014;Buenos Aires;6;Tornquist;6819;1937;705;32;40;103;553;20;;;339
20156819;2015;Buenos Aires;6;Tornquist;6819;1971;731;45;57;187;610;27;;2;363
20166819;2016;Buenos Aires;6;Tornquist;6819;2102;818;72;92;184;636;24;;10;3938
20176819;2017;Buenos Aires;6;Tornquist;6819;1907;940;49;82;288;512;19;;;3797
20186819;2018;Buenos Aires;6;Tornquist;6819;1678;998;57;140;191;528;18;1;;3611
20196819;2019;Buenos Aires;6;Tornquist;6819;1696;861;5;76;345;505;18;;;3506
20086826;2008;Buenos Aires;6;Trenque Lauquen;6826;24143;12137;476;1259;1527;5832;396;;;4577
20096826;2009;Buenos Aires;6;Trenque Lauquen;6826;28366;11422;872;492;2113;6733;435;;;50433
